,indicators,geocd,values
1444,1317,506,3842
1445,811,232,2860
1446,811,121,1491
1447,811,52,641
1448,811,209,2577
1449,811,39,480
1450,811,5,61
1451,811,8,98
1452,811,24,295
1453,811,53,653
1454,811,68,838
1455,1317,53,402
1456,1317,0,0
1457,1317,10,75
1458,1317,20,151
1459,1317,3,22
1460,1317,5,37
1461,1317,514,3902
1462,1317,72,546
1463,1317,3,22
1464,1317,129,979
1465,1317,2,15
1466,1317,506,3842
1467,1767,1704,9643
1468,1767,2,11
1469,1767,5,28
1470,1767,6,33
1471,1767,5,28
1472,1767,7,39
1473,1767,3,16
1474,1767,12,67
1475,1767,1,5
1476,1767,13,73
1477,1767,9,50
1478,1767,0,0
1479,1767,1704,9643
1480,1767,18,101
1481,1767,3,16
1482,1767,1,5
1483,1767,5,28
1484,1767,1,5
1485,1767,2,11
1486,1767,2,11
1487,1767,9,50
1488,1767,13,73
1489,1767,5,28
1490,1767,3,16
1491,1767,1,5
1492,1767,0,0
1493,1767,0,0
1494,1767,0,0
1495,1767,0,0
1496,1767,1704,9643
1497,1767,2,11
1498,1767,10,56
1499,1767,11,62
1500,1767,40,226
